Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,target
53,1,1,1,2,4,0,48,4,3,3,2267,1469,798,0.716,3709,64,0.684,0.648,0
42,0,2,1,1,3,0,32,4,2,2,26222,1073,25149,1.288,1988,30,0.579,0.041,0
45,0,5,2,1,3,0,40,1,2,0,29227,1151,28076,0.73,8420,100,0.852,0.039,0
52,0,2,4,1,3,0,36,6,4,1,1981,1448,533,0.723,4639,61,0.743,0.731,0
42,1,4,4,1,4,0,34,5,3,2,2021,1281,740,0.847,4642,97,0.672,0.634,0
31,1,0,5,0,4,0,22,2,1,3,3329,0,3329,0.6409999999999999,13109,114,0.727,0,0
37,0,2,2,1,4,0,28,2,2,3,3079,1267,1812,0.65,14540,104,0.552,0.411,0
44,0,3,2,1,2,0,24,1,1,3,15043,0,15043,0.649,7234,83,0.6940000000000001,0,0
44,0,1,5,0,0,0,39,3,2,3,11362,0,11362,0.6679999999999999,3197,61,0.564,0,0
51,0,1,5,1,2,0,38,3,3,1,13731,1375,12356,0.878,14826,99,0.7070000000000001,0.1,0
46,1,1,0,1,4,0,23,5,2,1,1723,1010,713,0.7040000000000001,4112,82,0.8640000000000001,0.586,0
48,1,1,3,2,4,0,36,4,3,3,1438.3,812,626.3,0.667,3868,80,0.7020000000000001,0.565,0
65,1,1,5,2,4,0,36,3,2,3,4182,0,4182,0.691,4046,57,0.629,0,0
59,1,0,0,2,4,0,40,1,3,3,3297,0,3297,0.861,4783,91,0.685,0,0
35,1,2,2,1,1,0,27,5,2,3,1613,1085,528,0.659,5000,85,0.848,0.6729999999999999,0
41,1,1,3,2,4,0,33,4,2,0,8054,1023,7031,0.75,3374,45,0.875,0.127,0
64,0,0,0,2,1,0,53,6,3,2,7362,1907,5455,0.693,4065,65,0.711,0.259,0
58,1,3,3,1,4,0,47,6,1,0,2609,2439,170,1.269,1731,34,1.833,0.935,0
34,0,3,3,1,3,0,23,5,1,4,4185,2517,1668,0.861,2179,55,0.774,0.601,0
47,1,2,1,2,4,0,37,3,0,1,4254,1204,3050,0.5379999999999999,5385,93,0.691,0.283,0
43,1,4,0,2,1,0,36,6,3,1,1531,0,1531,0.7040000000000001,4152,77,0.54,0,0
34,0,5,2,1,2,0,27,5,2,2,2501,1909,592,0.956,1850,34,1.125,0.763,0
52,0,2,2,1,3,0,37,1,3,1,34516,1369,33147,0.764,7745,82,0.64,0.04,0
39,1,3,2,0,4,0,25,3,1,1,5494,1356,4138,0.4629999999999999,3566,81,0.884,0.247,0
34,0,3,3,1,1,0,29,6,3,3,2937,869,2068,1.493,2171,45,0.875,0.296,0
65,0,0,2,2,1,0,49,3,2,3,13921,1201,12720,0.556,4351,75,0.923,0.086,0
49,0,2,5,1,3,0,31,1,5,3,20734,2517,18217,0.888,8888,103,0.7170000000000001,0.121,0
51,0,2,1,2,0,0,36,4,2,5,25873,582,25291,0.769,3920,84,0.647,0.022,0
45,1,3,3,2,1,0,26,3,2,4,4034,1867,2167,0.6559999999999999,3718,72,0.7559999999999999,0.4629999999999999,0
41,0,3,5,1,3,0,24,4,3,3,4119,1656,2463,0.561,1455,35,0.667,0.402,0
58,1,1,3,1,1,0,46,5,3,1,1871,1339,532,0.79,4553,90,0.731,0.716,0
53,1,2,2,1,4,3,45,1,2,1,12100,1350,10750,0.8540000000000001,13138,115,0.667,0.1119999999999999,0
56,1,3,2,2,4,0,49,4,3,1,2433,1947,486,0.816,4269,88,0.76,0.8,0
45,0,4,3,1,3,0,36,3,2,3,34516,1170,33346,0.6779999999999999,3785,64,0.6,0.034,0
41,0,2,0,2,0,0,32,6,3,2,5489,1513,3976,0.87,4085,65,0.5479999999999999,0.276,0
45,0,3,2,2,3,0,32,5,2,2,24487,2517,21970,0.912,1512,42,0.909,0.103,0
38,0,3,2,2,0,0,29,4,3,0,9703,941,8762,0.721,4190,81,1.025,0.097,0
43,0,4,2,2,3,0,32,3,2,3,8333,774,7559,0.984,3889,81,0.723,0.093,0
33,1,3,2,2,1,0,36,6,1,2,8232,2259,5973,1.158,2849,67,1.31,0.2739999999999999,0
51,0,2,3,1,2,0,38,5,3,2,22332,1748,20584,0.841,1318,28,0.647,0.078,0
46,0,2,3,2,2,0,34,2,2,1,10325,0,10325,0.866,16856,122,0.718,0,0
46,0,4,2,1,0,3,36,4,1,3,34516,1380,33136,0.66,2163,56,0.4,0.04,0
55,0,2,0,2,0,3,42,2,3,2,34516,1527,32989,0.526,1268,42,0.355,0.044,0
42,1,1,2,1,4,0,36,5,1,2,2393,1985,408,0.7879999999999999,978,16,0.778,0.83,0
40,1,5,0,1,1,0,36,2,3,2,3144,1787,1357,0.685,4758,67,0.5579999999999999,0.568,0
38,0,2,0,1,3,0,30,2,3,2,3735,1421,2314,0.57,1837,47,0.741,0.38,0
47,0,2,5,2,2,0,40,5,2,4,3569,1030,2539,1.09,4612,75,0.923,0.289,0
57,0,2,2,1,0,3,39,4,2,3,34516,1444,33072,0.568,16392,116,0.657,0.042,0
51,0,3,2,1,3,0,39,1,2,1,7088,1750,5338,0.618,4691,76,0.727,0.247,0
40,0,4,4,2,1,0,30,6,3,2,4640,1555,3085,0.78,3870,70,0.7070000000000001,0.335,0
51,1,4,3,2,4,0,33,2,4,3,3068,2071,997,0.8540000000000001,5524,71,0.972,0.675,0
52,1,2,2,1,4,0,39,4,1,3,8431,1862,6569,0.59,2008,37,0.682,0.221,0
37,0,1,3,2,2,0,21,3,2,2,21952,1600,20352,0.878,4087,70,0.628,0.073,0
39,1,2,5,1,4,3,34,3,3,3,14386,2517,11869,0.735,13377,114,0.8690000000000001,0.175,0
48,1,2,3,2,4,0,35,4,6,1,1686,1271,415,1.087,3445,64,0.73,0.754,0
31,1,0,3,2,4,0,23,4,2,3,2239,1256,983,0.605,4986,83,0.976,0.561,0
49,0,5,3,1,3,0,36,6,2,2,2292,0,2292,0.976,2584,60,0.5,0,0
40,0,4,1,0,2,0,34,4,2,3,23138,1727,21411,0.693,1612,39,1.4380000000000002,0.075,0
49,1,2,3,1,4,0,45,6,2,5,8353,1535,6818,1.3230000000000002,4200,83,0.804,0.184,0
46,0,4,1,1,3,0,39,3,3,1,5106,1539,3567,0.907,3784,74,0.609,0.301,0
42,1,3,0,2,1,0,30,6,3,2,5424,1812,3612,0.513,1634,44,0.76,0.3339999999999999,0
47,1,3,0,2,4,0,36,3,2,1,2500,1169,1331,0.638,4265,87,0.812,0.4679999999999999,0
46,0,3,1,1,3,0,38,6,1,2,12935,1417,11518,0.738,3528,61,0.743,0.11,0
55,0,1,2,1,3,0,49,4,3,3,28751,2158,26593,0.536,1502,34,0.789,0.075,0
41,0,2,3,2,3,0,36,4,2,4,28830,0,28830,0.7859999999999999,3533,57,0.966,0,0
50,1,2,5,1,4,0,45,4,1,0,5452,540,4912,0.539,4220,66,0.737,0.099,0
49,0,4,2,2,3,0,36,5,1,3,1963,1516,447,0.872,4150,75,0.7440000000000001,0.772,0
36,0,2,3,2,0,0,36,4,1,2,11791,1168,10623,0.662,14885,101,0.629,0.099,0
48,0,2,4,1,1,0,42,3,2,0,1898,0,1898,0.838,3513,59,0.6859999999999999,0,0
46,0,4,0,2,0,0,36,1,2,2,34516,585,33931,0.802,14319,96,0.655,0.017,0
51,1,1,0,2,4,0,36,4,4,2,1737,1145,592,0.809,1954,42,1.3330000000000002,0.659,0
44,0,4,0,2,3,0,34,4,4,3,22074,0,22074,1.199,4406,80,0.7390000000000001,0,0
43,1,3,0,2,4,0,28,3,1,3,1438.3,0,1438.3,0.83,4482,54,0.636,0,0
35,0,4,2,2,2,0,22,3,3,3,8717,719,7998,0.556,2067,59,0.595,0.082,0
26,0,0,2,2,4,0,20,6,2,3,1438.3,495,943.3,1.062,2546,40,0.3329999999999999,0.344,0
39,0,2,0,1,4,0,19,3,3,2,8848,961,7887,0.884,15352,117,0.6709999999999999,0.109,0
38,0,1,1,2,3,3,29,6,3,3,34516,1435,33081,1.13,4238,85,0.809,0.042,0
54,0,2,0,1,3,0,44,4,3,3,18750,1705,17045,0.807,1200,36,0.895,0.091,0
48,1,3,3,2,4,0,37,5,3,0,4361,806,3555,0.627,4518,84,0.75,0.185,0
38,1,1,3,1,1,0,19,1,1,2,5559,1600,3959,0.716,5344,82,0.8640000000000001,0.288,0
42,0,2,2,1,2,0,36,2,2,1,6280,2181,4099,0.795,14109,92,0.878,0.347,0
42,0,2,0,1,3,0,32,5,2,2,22120,1805,20315,0.65,3981,65,0.667,0.082,0
50,1,3,3,1,4,0,38,4,3,4,1438.3,0,1438.3,1.084,4740,81,0.653,0,0
46,0,2,2,1,2,0,40,4,2,4,7949,1514,6435,0.857,3355,58,0.657,0.19,0
43,0,2,3,1,2,0,31,2,3,1,13381,1845,11536,0.883,14532,116,0.871,0.138,0
53,0,3,0,1,3,0,40,4,4,4,6052,1720,4332,0.6829999999999999,1476,37,0.423,0.284,0
39,0,3,3,1,3,0,34,2,1,2,17978,1820,16158,0.85,15657,114,0.81,0.1009999999999999,0
53,0,3,5,1,2,0,42,2,5,1,1438.3,0,1438.3,0.895,4722,81,0.841,0,0
59,1,0,2,1,4,0,48,2,2,1,2120,1411,709,0.665,3882,92,0.643,0.6659999999999999,0
38,1,3,3,1,4,0,34,3,3,2,2450,1981,469,0.7120000000000001,4352,66,0.784,0.809,0
40,1,3,3,1,4,0,32,5,1,3,2046,1694,352,0.853,3432,49,0.96,0.828,0
57,1,3,5,1,4,0,36,6,2,3,3136,1422,1714,0.591,1260,34,0.889,0.4529999999999999,0
44,1,2,3,1,1,0,28,2,3,3,1438.3,0,1438.3,0.926,4445,78,0.773,0,0
31,1,0,2,2,4,0,20,3,3,2,3480,724,2756,0.722,2807,65,0.8059999999999999,0.208,0
36,1,4,3,1,4,0,36,4,1,3,4277,1578,2699,0.84,1855,49,1.042,0.369,0
40,1,3,1,1,4,0,29,1,1,1,4660,1844,2816,1.018,8571,84,0.647,0.396,0
32,0,0,2,2,1,0,21,6,2,3,2801,1472,1329,1.027,2467,54,0.8,0.526,0
38,1,3,2,1,4,0,36,4,2,4,2396,2217,179,0.978,4593,74,0.721,0.925,0
48,1,3,3,1,4,0,36,4,1,2,3716,0,3716,0.8859999999999999,4833,73,0.521,0,0
48,1,2,0,1,4,0,36,4,3,1,1438.3,0,1438.3,0.743,4913,82,0.8220000000000001,0,0
53,0,3,5,1,3,0,42,2,1,2,26792,1836,24956,1.432,2398,47,0.88,0.069,0
49,0,4,2,2,3,0,43,1,2,2,20701,2517,18184,1.023,14374,113,0.823,0.122,0
52,1,1,5,2,4,0,45,5,2,3,1633,0,1633,0.725,4436,75,0.667,0,0
58,1,2,2,1,4,0,39,3,4,3,4608,1077,3531,0.6940000000000001,1535,31,0.632,0.2339999999999999,0
38,0,0,5,1,2,0,19,3,1,3,3238,2146,1092,0.6729999999999999,1501,45,0.667,0.6629999999999999,0
45,1,2,5,1,4,0,36,3,4,3,2918,1597,1321,0.884,4454,76,0.9,0.547,0
48,0,3,0,0,1,0,36,3,3,3,12159,1665,10494,0.608,1426,34,0.545,0.1369999999999999,0
52,0,1,2,2,3,3,44,2,1,2,34516,1618,32898,1,11603,109,0.847,0.047,0
45,0,2,0,1,2,0,38,4,6,4,16611,0,16611,0.954,1960,48,0.6,0,0
45,1,5,1,1,4,1,39,6,3,2,15987,1096,14891,0.625,14209,103,0.7759999999999999,0.069,0
63,0,0,2,1,1,0,56,4,2,5,6500,1786,4714,0.524,1497,27,0.35,0.275,0
42,1,3,0,1,4,0,13,3,2,3,6078,1478,4600,0.8490000000000001,8442,95,0.508,0.243,0
36,0,1,2,1,3,0,32,4,4,3,15488,1463,14025,1.28,2916,50,0.7240000000000001,0.094,0
38,0,1,3,2,1,0,19,2,3,3,3581,694,2887,0.6729999999999999,14637,109,0.787,0.1939999999999999,0
52,1,3,3,2,4,0,45,3,3,0,2728,1365,1363,0.648,4293,83,0.976,0.5,0
44,1,1,3,0,4,0,32,1,1,2,2724,1288,1436,0.613,4171,75,1.206,0.473,0
53,0,3,2,1,0,0,46,1,2,2,13670,0,13670,0.8190000000000001,4812,81,0.653,0,0
49,0,3,3,2,0,0,43,1,2,1,21680,1587,20093,0.605,4410,86,0.72,0.073,0
43,1,2,2,1,4,0,36,5,2,4,3589,1808,1781,0.75,4262,70,0.667,0.504,0
38,0,2,3,2,2,3,30,4,3,4,26556,1583,24973,0.6940000000000001,3168,73,0.738,0.06,0
48,1,4,5,1,4,0,41,5,3,4,2340,1680,660,0.7909999999999999,4751,83,0.804,0.718,0
46,0,2,3,2,1,0,32,2,3,2,5972,0,5972,0.606,14227,116,0.706,0,0
42,0,1,5,0,2,0,30,3,2,2,18570,1892,16678,0.748,4036,78,0.773,0.102,0
42,1,1,4,2,4,0,28,3,3,0,3453,1010,2443,0.8009999999999999,8108,85,0.7,0.292,0
39,0,1,5,1,3,0,26,6,2,3,16040,1220,14820,0.862,1923,49,0.4,0.076,0
53,1,0,5,1,1,0,40,1,3,3,2772,2414,358,0.805,5313,68,1.194,0.871,0
31,0,2,2,2,4,0,14,4,3,3,6933,1870,5063,0.6559999999999999,15585,115,0.917,0.27,0
39,0,3,3,2,3,0,30,5,3,3,6347,569,5778,0.6679999999999999,3927,82,0.5770000000000001,0.09,0
37,0,3,2,2,3,0,29,6,2,4,7199,1274,5925,0.639,4552,100,0.7859999999999999,0.177,0
50,1,1,5,1,4,0,38,3,3,3,1438.3,0,1438.3,0.679,4594,86,0.72,0,0
50,1,1,2,1,4,0,44,3,1,2,2602,1612,990,0.906,5532,85,0.735,0.62,0
31,0,0,2,0,3,3,19,1,3,3,34516,1984,32532,0.757,14969,96,0.8109999999999999,0.057,0
41,0,5,2,2,2,0,28,5,1,4,4821,1426,3395,0.898,3571,58,0.933,0.296,0
33,0,3,3,1,0,0,20,6,3,2,27499,1188,26311,0.544,2202,46,0.3939999999999999,0.043,0
52,1,1,3,2,4,0,43,6,2,2,2705,1581,1124,0.851,5532,81,0.841,0.584,0
30,0,0,2,1,4,0,21,6,6,2,2490,0,2490,0.8590000000000001,1645,30,0.667,0,0
57,1,1,5,0,4,0,47,6,6,1,2201,1420,781,0.762,4256,70,0.591,0.645,0
54,0,4,2,1,2,0,49,3,1,2,5269,1099,4170,1.178,2195,63,0.969,0.209,0
49,0,3,3,2,0,0,45,3,2,2,14699,1049,13650,0.534,4890,64,0.561,0.071,0
57,1,2,3,1,4,0,36,4,2,2,1438.3,904,534.3,0.7609999999999999,3887,79,0.8370000000000001,0.629,0
56,0,2,3,1,0,0,41,4,1,3,18442,1470,16972,0.491,1281,36,0.8,0.08,0
38,0,1,2,2,3,0,25,5,0,1,16665,1147,15518,0.799,4657,78,0.696,0.069,0
49,0,2,5,1,3,0,44,6,2,2,13884,1204,12680,0.575,4650,70,0.556,0.087,0
42,0,3,5,2,2,0,30,4,2,3,8302,1294,7008,0.5579999999999999,3221,66,0.61,0.156,0
57,0,0,5,0,3,0,39,4,4,3,2795,1832,963,0.8390000000000001,4679,67,0.861,0.655,0
46,1,4,3,1,4,0,36,3,3,4,1438.3,981,457.3,0.6629999999999999,1114,33,0.65,0.682,0
32,0,0,2,1,1,0,27,3,3,2,4815,1591,3224,1.409,2501,36,0.7140000000000001,0.33,0
60,1,0,3,2,1,0,56,3,5,2,2213,829,1384,0.639,4210,84,0.7140000000000001,0.375,0
41,1,4,5,2,4,0,31,5,1,2,2490,627,1863,0.345,1391,45,0.364,0.252,0
64,0,0,0,1,4,0,55,5,3,4,2492,1424,1068,0.485,1375,30,0.364,0.5710000000000001,0
48,0,2,2,0,4,0,36,1,3,2,3442,1229,2213,0.81,14618,100,0.7240000000000001,0.357,0
43,1,3,3,1,4,3,31,3,3,4,13608,1190,12418,0.5529999999999999,3118,76,0.767,0.087,0
45,0,4,2,2,3,0,40,4,3,0,6363,1029,5334,0.838,1542,16,1.286,0.162,0
39,1,1,2,2,4,0,28,5,3,3,1809,1181,628,0.6559999999999999,4452,83,0.596,0.653,0
42,1,3,3,1,4,0,33,5,2,4,6848,0,6848,0.962,4006,82,0.8220000000000001,0,0
54,0,2,3,1,3,0,49,3,1,4,14015,2065,11950,0.7040000000000001,1903,49,0.633,0.147,0
36,1,1,0,2,1,0,25,6,3,3,1888,0,1888,0.928,1886,66,0.65,0,0
61,0,0,3,1,3,0,50,4,1,3,2800,2448,352,0.5489999999999999,1433,40,0.481,0.8740000000000001,0
47,1,3,2,1,4,0,36,3,1,2,3147,2453,694,0.7440000000000001,4465,82,0.952,0.779,0
55,1,2,5,1,4,0,43,6,2,3,2736,993,1743,1.06,4078,85,0.977,0.363,0
44,0,3,0,1,1,3,36,2,1,2,16199,1533,14666,0.855,8150,106,0.631,0.095,0
44,1,3,5,2,4,0,33,5,3,5,3075,2517,558,0.922,3534,53,0.71,0.8190000000000001,0
49,0,4,5,1,2,0,34,5,3,2,12994,904,12090,0.627,3734,74,0.85,0.07,0
34,0,3,5,0,0,0,28,4,3,3,9180,1814,7366,0.628,2646,49,0.633,0.198,0
30,0,0,3,1,4,0,21,5,4,3,2490,1259,1231,1.079,2441,53,0.514,0.506,0
61,0,0,3,0,2,0,51,6,3,4,5852,1935,3917,0.8290000000000001,3689,55,0.618,0.331,0
26,0,0,5,2,1,0,15,4,1,3,2158,1695,463,0.7659999999999999,1833,27,0.588,0.785,0
49,0,5,0,1,1,0,40,4,3,4,3970,892,3078,0.772,13697,102,0.759,0.225,0
57,0,2,4,0,0,0,51,4,1,1,26437,1472,24965,0.742,1244,36,0.5,0.056,0
50,1,1,3,1,1,0,43,4,3,4,2961,2048,913,0.913,4056,92,0.769,0.6920000000000001,0
60,1,1,2,2,1,0,42,3,2,1,3334,1151,2183,0.752,4791,101,0.629,0.345,0
44,0,1,5,1,3,0,29,4,3,3,13298,1694,11604,0.8240000000000001,3476,66,0.784,0.127,0
50,1,2,5,2,4,0,37,6,5,2,1438.3,754,684.3,0.74,4457,69,0.6829999999999999,0.524,0
59,0,0,3,2,1,3,52,1,2,1,15223,1729,13494,0.863,14230,111,0.79,0.114,0
42,1,2,3,1,4,0,31,3,5,2,3964,1218,2746,0.593,4580,75,1.419,0.307,0
39,1,2,2,1,4,0,26,3,1,2,4531,1214,3317,0.813,1414,40,0.3329999999999999,0.268,0
48,1,4,2,2,4,0,41,3,3,2,1522,1273,249,0.735,5005,77,0.674,0.836,0
49,0,5,0,1,2,1,35,1,2,2,34516,1064,33452,0.7959999999999999,8095,81,0.62,0.031,0
34,1,4,3,1,1,0,28,6,1,0,2432,851,1581,0.873,4760,69,0.917,0.35,0
37,0,2,0,1,3,0,17,5,3,2,4631,1991,2640,1.669,2864,37,0.947,0.43,0
38,0,1,0,1,2,0,36,4,1,2,2836,862,1974,0.772,4121,83,0.6940000000000001,0.304,0
54,1,0,3,1,4,0,45,5,2,2,2704,789,1915,1.039,4839,92,0.769,0.292,0
36,0,3,0,1,0,0,26,3,2,3,17116,939,16177,1.575,2547,45,0.731,0.055,0
46,0,3,3,1,0,0,35,2,2,3,4916,1122,3794,0.659,4813,87,0.706,0.228,0
38,0,3,5,1,2,0,18,6,3,4,3417,1749,1668,0.57,2068,34,0.619,0.512,0
33,1,3,3,0,4,0,26,5,1,3,3616,0,3616,0.912,3133,72,1,0,0
50,0,0,5,0,2,0,39,6,3,3,9474,1021,8453,0.557,3240,54,0.588,0.108,0
41,1,4,5,1,4,0,36,3,5,1,1438.3,1055,383.3,0.809,4532,78,0.472,0.7340000000000001,0
52,1,2,3,2,4,0,40,3,1,3,1960,1428,532,0.57,3782,64,0.6409999999999999,0.7290000000000001,0
56,0,2,2,1,1,0,45,5,2,1,1438.3,0,1438.3,0.913,4323,77,0.5710000000000001,0,0
45,0,2,4,1,2,0,36,1,2,2,5945,2015,3930,0.815,3645,70,1,0.3389999999999999,0
46,1,2,3,2,4,0,36,3,3,4,2283,1020,1263,0.944,3687,68,1.125,0.447,0
59,0,1,2,2,2,3,36,2,2,2,26692,2517,24175,0.7959999999999999,8780,86,0.654,0.094,0
64,0,0,3,1,4,0,54,4,3,2,2140,1361,779,0.46,1280,34,1,0.636,0
37,0,3,5,2,3,0,26,4,2,2,23622,1153,22469,0.6659999999999999,2574,65,0.625,0.049,0
40,1,3,5,0,1,0,28,3,1,3,6608,2270,4338,0.75,4033,58,0.657,0.344,0
43,1,3,2,1,1,0,33,6,2,3,4343,0,4343,0.563,1352,35,0.944,0,0
54,1,1,2,2,4,3,47,6,3,4,12873,0,12873,1.005,3170,70,0.8420000000000001,0,0
56,1,3,2,1,1,0,36,2,3,2,1872,661,1211,0.7559999999999999,4970,81,0.929,0.353,0
50,0,2,0,1,2,0,36,2,2,1,12299,1664,10635,0.879,15060,90,0.915,0.135,0
43,1,5,2,1,1,0,34,5,1,3,7135,1164,5971,1.127,3746,81,1.189,0.163,0
46,0,5,5,2,1,0,40,6,2,2,7333,875,6458,0.807,3636,48,1.286,0.119,0
31,0,0,2,0,3,0,19,1,1,2,21615,570,21045,0.737,16464,103,0.7170000000000001,0.026,0
52,0,3,2,2,2,0,36,5,2,2,2801,2467,334,0.701,4926,90,0.731,0.8809999999999999,0
44,1,2,2,1,4,0,39,5,1,0,6861,2101,4760,0.4639999999999999,3974,63,0.909,0.306,0
44,0,4,0,2,3,0,34,2,2,3,1876,861,1015,0.8390000000000001,5056,82,0.547,0.4589999999999999,0
54,1,2,5,2,4,0,41,5,2,4,1438.3,814,624.3,0.675,4217,72,0.5,0.5660000000000001,0
33,1,4,2,2,4,0,22,5,1,2,2001,1217,784,0.775,3162,99,0.7070000000000001,0.608,0
50,1,3,2,2,4,0,41,2,2,2,2382,1419,963,0.78,4563,89,0.7120000000000001,0.596,0
54,1,0,1,2,4,0,43,4,1,3,3186,968,2218,0.696,4077,75,0.63,0.304,0
39,0,3,5,2,2,0,26,4,2,1,2973,1136,1837,0.7290000000000001,4342,87,0.7759999999999999,0.382,0
52,0,2,5,2,3,0,34,2,2,3,27229,0,27229,0.795,13264,120,0.667,0,0
47,0,2,4,1,3,0,35,1,3,1,30300,1166,29134,0.715,4146,64,0.882,0.038,0
45,1,1,5,1,4,0,35,3,3,2,1438.3,1080,358.3,0.802,4425,79,0.7170000000000001,0.7509999999999999,0
55,0,2,0,1,3,0,45,5,1,2,2929,2431,498,1.632,1903,39,0.625,0.83,0
48,0,3,2,1,1,0,33,3,1,2,6223,2126,4097,0.6809999999999999,4518,79,0.795,0.342,0
39,1,2,2,2,1,0,28,3,1,1,7093,2517,4576,0.745,13937,120,0.846,0.355,0
32,0,2,3,0,2,0,26,6,1,4,2239,1338,901,0.5670000000000001,2466,60,0.579,0.598,0
45,0,3,2,1,1,0,35,5,3,2,3538,0,3538,0.653,4123,74,0.762,0,0
41,0,3,2,1,0,3,36,3,3,2,34516,1453,33063,0.357,4147,76,0.949,0.042,0
51,1,1,2,1,4,0,40,3,3,0,2774,1362,1412,0.866,4802,91,0.685,0.491,0
37,0,2,0,0,1,0,24,3,3,4,8120,2098,6022,0.826,3161,54,0.688,0.258,0
59,0,1,0,2,1,0,51,4,2,2,5042,1002,4040,1.108,2897,62,0.632,0.1989999999999999,0
44,1,3,3,1,4,0,31,3,3,4,4985,1379,3606,0.8959999999999999,4222,61,0.605,0.2769999999999999,0
35,0,2,2,1,3,0,36,5,2,2,4408,1463,2945,0.728,2001,49,0.485,0.332,0
39,0,1,2,2,1,0,33,6,1,2,2255,0,2255,0.73,4412,81,0.884,0,0
58,1,1,5,1,4,0,51,5,4,2,2220,1240,980,0.906,4396,78,0.95,0.5589999999999999,0
31,1,0,4,2,4,0,19,6,3,1,2766,1731,1035,0.569,3959,71,0.732,0.626,0
55,0,2,3,2,1,0,36,5,2,0,6244,2517,3727,0.607,1445,40,0.29,0.4029999999999999,0
50,0,1,2,1,3,0,30,6,2,3,9771,1776,7995,0.46,2778,53,0.472,0.182,0
37,0,1,2,2,3,0,24,4,4,4,34516,934,33582,0.6809999999999999,1768,52,0.5760000000000001,0.027,0
48,1,1,5,2,4,0,38,5,2,0,2578,2424,154,0.517,4077,78,0.625,0.94,0
54,0,5,2,1,2,0,38,3,3,3,2290,1434,856,0.923,1119,18,3.5,0.626,0
38,0,2,0,2,1,0,20,6,1,3,11068,1254,9814,0.418,3812,64,0.6409999999999999,0.113,0
38,0,2,2,1,3,0,31,4,1,2,24296,0,24296,0.7809999999999999,1886,48,0.5,0,0
55,0,2,1,2,3,0,36,6,3,3,3046,2415,631,0.4920000000000001,3153,57,0.583,0.7929999999999999,0
49,0,3,3,2,2,0,40,3,4,2,8190,1716,6474,0.7809999999999999,3529,84,0.787,0.21,0
43,1,3,2,2,1,0,29,5,2,0,3378,1069,2309,0.581,1285,16,0.3329999999999999,0.316,0
42,0,3,2,2,2,3,22,5,3,1,25293,1140,24153,1.01,4059,80,0.86,0.045,0
46,0,5,3,1,0,0,32,5,2,2,34516,1024,33492,0.72,2436,71,0.6509999999999999,0.03,0
44,1,3,2,1,4,0,40,1,1,3,6441,2151,4290,0.64,7123,94,0.4920000000000001,0.3339999999999999,0
47,0,5,0,1,0,0,34,3,1,2,17603,1063,16540,1.065,2902,64,0.6409999999999999,0.06,0
58,1,2,5,1,1,0,49,3,1,3,6175,1166,5009,0.8029999999999999,1417,25,0.25,0.1889999999999999,0
45,0,4,2,1,3,0,36,4,2,3,1438.3,0,1438.3,0.674,3748,64,0.8290000000000001,0,0
44,1,2,2,1,4,0,36,5,1,3,4473,0,4473,0.5429999999999999,4047,56,0.75,0,0
39,1,0,2,0,4,0,32,2,2,1,1438.3,801,637.3,1.155,4386,64,0.778,0.557,0
38,0,3,2,2,2,0,25,3,3,4,18293,0,18293,0.5710000000000001,2958,63,0.4320000000000001,0,0
44,0,3,3,1,3,0,36,4,2,5,20882,1420,19462,0.857,2291,40,0.6,0.068,0
38,1,1,0,2,4,0,28,2,2,2,4623,1366,3257,0.7759999999999999,14730,118,0.735,0.295,0
52,1,3,4,2,4,0,45,5,1,3,2555,1701,854,1.492,3127,45,1.25,0.6659999999999999,0
48,1,3,2,2,4,0,43,6,2,2,2423,1773,650,0.574,2038,64,0.362,0.732,0
43,1,4,2,2,4,0,34,2,3,2,2005,1263,742,0.657,4906,80,0.818,0.63,0
45,1,2,2,1,4,0,36,6,1,3,4202,2201,2001,0.7140000000000001,4385,78,0.66,0.524,0
62,0,0,5,2,1,0,50,3,2,2,7348,1466,5882,1.236,3066,61,0.6940000000000001,0.2,0
46,0,2,0,0,2,0,37,1,3,1,10074,1223,8851,0.955,8256,99,0.623,0.121,0
47,0,2,0,1,1,0,43,3,4,1,7106,736,6370,0.687,5192,75,0.562,0.104,0
50,1,1,2,1,1,0,36,5,1,3,2560,1807,753,0.995,4456,70,0.522,0.706,0
58,1,3,1,1,4,0,47,1,3,3,1517,920,597,0.825,5067,69,0.865,0.606,0
47,0,3,2,2,2,0,36,5,4,3,1896,1119,777,0.6709999999999999,4028,76,0.767,0.59,0
31,1,0,3,1,4,0,13,5,2,3,3201,984,2217,0.639,5155,77,0.925,0.307,0
52,1,2,2,1,1,3,42,3,3,2,19220,0,19220,0.997,4642,81,0.7609999999999999,0,0
40,0,2,3,2,3,0,28,6,2,4,19279,1427,17852,0.892,1777,56,0.647,0.074,0
31,0,1,0,2,1,0,22,4,1,3,9096,0,9096,0.768,2318,54,0.688,0,0
41,0,3,2,1,2,0,29,2,2,1,17277,2151,15126,0.701,8838,97,0.732,0.125,0
